"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Tripura","North Tripura","2019-04-26","2019","04","0.075529888","NRSC VIC MODEL"
"Tripura","North Tripura","2019-04-27","2019","04","8.458405669","NRSC VIC MODEL"
"Tripura","North Tripura","2019-04-28","2019","04","5.464856313","NRSC VIC MODEL"
"Tripura","North Tripura","2019-04-29","2019","04","8.824984088","NRSC VIC MODEL"
"Tripura","North Tripura","2019-04-30","2019","04","0.166400149","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-01","2019","04","13.21592552","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-02","2019","04","44.84509261","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-03","2019","04","16.39996883","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-05","2019","04","1.178003151","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-06","2019","04","27.55039223","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-07","2019","04","4.661224413","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-08","2019","04","23.61330655","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-09","2019","04","40.6551602","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-10","2019","04","48.66568304","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-11","2019","04","11.22122796","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-12","2019","04","0.167790521","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-13","2019","04","4.034872299","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-16","2019","04","0.065413483","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-17","2019","04","2.012872418","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Tripura","Sepahijala","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-01","2019","04","19.52000815","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-02","2019","04","35.91678807","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-03","2019","04","16.54733947","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-05","2019","04","1.354562885","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-06","2019","04","6.716404631","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-08","2019","04","15.69531505","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-09","2019","04","71.53382178","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-10","2019","04","36.08139548","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-11","2019","04","8.182840872","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-13","2019","04","2.515767559","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-16","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-17","2019","04","19.52313799","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Tripura","South Tripura","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-01","2019","04","17.35382089","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-02","2019","04","68.3284251","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-03","2019","04","1.040945203","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-04","2019","04","37.26409153","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-05","2019","04","1.564193006","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-06","2019","04","26.43831856","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-08","2019","04","38.02612905","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-09","2019","04","23.78383891","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-10","2019","04","1.63292004","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-11","2019","04","0.718246477","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-12","2019","04","1.651611834","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-13","2019","04","1.154401945","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-16","2019","04","0.403546858","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-17","2019","04","1.545419588","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-27","2019","04","6.555350989","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-28","2019","04","4.484275704","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-29","2019","04","9.942565295","NRSC VIC MODEL"
"Tripura","Unakoti","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-01","2019","04","23.3025955","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-02","2019","04","45.10008375","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-03","2019","04","5.185783196","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-04","2019","04","6.04656209","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-05","2019","04","0.435921061","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-06","2019","04","35.36653668","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-07","2019","04","7.731611227","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-08","2019","04","29.33692823","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-09","2019","04","41.80566393","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-10","2019","04","42.34085504","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-11","2019","04","3.855773957","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-12","2019","04","1.717700608","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-13","2019","04","4.386778972","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-16","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-17","2019","04","1.783661364","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-27","2019","04","0.162749045","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-29","2019","04","1.231725919","NRSC VIC MODEL"
"Tripura","West Tripura","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-05","2019","04","5.332722912","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-06","2019","04","0.447731928","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-07","2019","04","4.362863435","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-08","2019","04","5.366284132","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-15","2019","04","0.402483364","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-16","2019","04","24.00231581","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-17","2019","04","7.665696234","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-05","2019","04","2.30004116","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-06","2019","04","0.012498227","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-07","2019","04","2.883188891","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-16","2019","04","16.9030696","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-17","2019","04","26.09821585","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-06","2019","04","3.462815518","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-07","2019","04","2.859220827","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-16","2019","04","0.079352579","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-17","2019","04","0.183973127","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-06","2019","04","0.012825636","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-07","2019","04","2.324461273","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-16","2019","04","2.035171926","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-17","2019","04","7.822076105","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-05","2019","04","1.170503211","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-07","2019","04","2.375666318","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-08","2019","04","0.181353781","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-16","2019","04","4.571079169","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-17","2019","04","7.810613145","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-25","2019","04","0.189110996","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-05","2019","04","0.557199781","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-07","2019","04","0.802182967","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-08","2019","04","0.060934973","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-11","2019","04","0.234189771","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-15","2019","04","0.196590434","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-16","2019","04","6.357662755","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-17","2019","04","5.160317851","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2019-04-06","2019","04","1.956393352","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2019-04-07","2019","04","4.724604563","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2019-04-11","2019","04","NA","NRSC VIC MODEL"
